"","squirrel_id","litter_id","food","grid","ln","year","yrf","field_bdate","mean_growth","ls","cones_t","cones_tm1","mast","spr_density","by_mast","by_cones_t","Exp","EXP_label","byear","bcert","age","litter_fit","all_litters_fit","sire_id","dam_id","maternal_generation","generation","Julian","bucket","bucket2","std_Growt","std_Julian","std_LS","w_litter_fit","std_mom_bdate"
"489",4942,1931,0,"SU",1,1997,"1997",1997-05-01,2.1195652173913,4,1.76386032264653,2.78712991518421,"n",2.09120685311162,"n",2.85455254393493,"c",1,1995,"Y",2,0,0,NA,2710,0,0,121,0,0,0.498989274703516,0.36383719204909,1.21652160360187,0,-0.834834429637316
"490",4942,2129,0,"SU",1,1998,"1998",NA,NA,NA,4.54641950895738,1.76386032264653,"y",2.16679264298312,"n",2.85455254393493,"c",1,1995,"Y",3,NA,NA,NA,2710,0,0,NA,0,0,NA,NA,NA,NA,-0.834834429637316
"491",4942,2404,0,"SU",1,1999,"1999",1999-04-01,NA,4,1.325573366756,4.54641950895738,"n",4.28319475938524,"n",2.85455254393493,"c",1,1995,"Y",4,0,0,NA,2710,0,0,91,0,0,NA,-0.0923854044785697,1.2825485860489,0,-0.834834429637316
"492",5001,1933,0,"SU",1,1997,"1997",1997-05-02,2.42105263157895,3,1.76386032264653,2.78712991518421,"n",2.09120685311162,"n",2.85455254393493,"c",1,1995,"Y",2,0,0,NA,2710,0,0,122,0,0,1.18278813998554,0.420121398553922,-0.0450563556889581,0,-0.834834429637316
"493",5001,2132,0,"SU",1,1998,"1998",NA,NA,NA,4.54641950895738,1.76386032264653,"y",2.16679264298312,"n",2.85455254393493,"c",1,1995,"Y",3,NA,0,NA,2710,0,0,NA,0,0,NA,NA,NA,NA,-0.834834429637316
"494",5001,2407,0,"SU",1,1999,"1999",1999-03-30,2.18055555555556,3,1.325573366756,4.54641950895738,"n",4.28319475938524,"n",2.85455254393493,"c",1,1995,"Y",4,0,0,NA,2710,0,0,89,0,0,0.181977416220856,-0.195995203893788,0.116595326004446,0,-0.834834429637316
"495",5001,2622,NA,"SU",1,2000,"2000",NA,NA,NA,0.226007541200539,1.325573366756,"n",2.59511211892164,"n",2.85455254393493,"c",1,1995,"Y",5,NA,2,NA,2710,0,0,NA,0,0,NA,NA,NA,NA,-0.834834429637316
"496",5001,2733,NA,"SU",1,2001,"2001",2001-05-03,2.65897435897436,3,1.21606181644009,0.226007541200539,"n",2.04081632653061,"n",2.85455254393493,"c",1,1995,"Y",6,0,0,NA,2710,0,0,123,0,0,2.85978630472627,-0.197205811567421,-0.426068728919054,0,-0.834834429637316
"497",4901,1786,0,"SU",1,1996,"1996",1996-04-21,NA,3,2.78712991518421,2.85455254393493,"n",2.14159737969262,"n",2.85455254393493,"c",1,1995,"Y",1,0,0,NA,2660,0,0,112,0,0,NA,0.849484199494833,0,0,-0.370439076663439
"498",4901,1930,0,"SU",1,1997,"1997",1997-04-14,1.01111111111111,3,1.76386032264653,2.78712991518421,"n",2.09120685311162,"n",2.85455254393493,"c",1,1995,"Y",2,2,2,NA,2660,0,0,104,0,0,-2.01507806085646,-0.592994318533048,-0.0450563556889581,2.33333333333333,-0.370439076663439
"499",4901,2127,0,"SU",1,1998,"1998",1998-05-19,NA,4,4.54641950895738,1.76386032264653,"y",2.16679264298312,"n",2.85455254393493,"c",1,1995,"Y",3,1,1,NA,2660,0,0,139,0,0,NA,0.310221920481729,0.951936641205672,0.576271186440678,-0.370439076663439
"500",4901,2402,0,"SU",1,1999,"1999",1999-05-13,NA,3,1.325573366756,4.54641950895738,"n",4.28319475938524,"n",2.85455254393493,"c",1,1995,"Y",4,0,0,NA,2660,0,0,133,0,0,NA,2.08342038324102,0.116595326004446,0,-0.370439076663439
"501",4901,2617,0,"SU",1,2000,"2000",2000-05-02,1.95,2,0.226007541200539,1.325573366756,"n",2.59511211892164,"n",2.85455254393493,"c",1,1995,"Y",5,0,0,NA,2660,0,0,123,0,0,1.04134914821766,-0.215674224227881,-1.21325447357801,0,-0.370439076663439
"502",3283,1889,0,"SU",1,1997,"1997",1997-04-14,2.11538461538462,3,1.76386032264653,2.78712991518421,"n",2.09120685311162,"n",2.85455254393493,"c",1,1995,"Y",2,0,0,NA,3820,0,0,104,0,0,0.489507317003649,-0.592994318533048,-0.0450563556889581,0,-0.138241400176501
"503",4078,1908,0,"SU",1,1997,"1997",NA,NA,NA,1.76386032264653,2.78712991518421,"n",2.09120685311162,"n",2.85455254393493,"c",1,1995,"Y",2,NA,NA,NA,4603,0,0,NA,0,0,NA,NA,NA,NA,-0.138241400176501
"504",4078,2091,0,"SU",1,1998,"1998",1998-04-09,NA,3,4.54641950895738,1.76386032264653,"y",2.16679264298312,"n",2.85455254393493,"c",1,1995,"Y",3,3,3,NA,4603,0,0,99,0,0,NA,-1.26993467822671,-0.380774656482269,1.72881355932203,-0.138241400176501
"505",4078,2350,2,"SU",1,1999,"1999",1999-03-29,2.02777777777778,3,1.325573366756,4.54641950895738,"n",4.28319475938524,"n",2.85455254393493,"c",1,1995,"Y",4,0,0,NA,4603,0,0,88,0,0,-0.132187079573713,-0.247800103601397,0.116595326004446,0,-0.138241400176501
"506",3418,1711,0,"LL",1,1996,"1996",1996-05-01,1.62962962962963,3,1.79393768269028,3.13666275137104,"n",NA,"n",3.13666275137104,"c",1,1995,"Y",1,0,0,NA,3414,0,NA,122,0,0,-0.419905068977365,0.959870946663418,-0.118362417328089,0,-0.284858875356597
"507",4996,1672,0,"KL",1,1996,"1996",1996-04-06,NA,2,3.32192580410932,3.66826977732922,"n",1.61249685059209,"n",3.66826977732922,"c",1,1995,"Y",1,0,0,NA,3674,0,0,97,0,0,NA,-0.247337970906669,-1.61873430552383,0,0.55025036134319
"508",4996,1840,0,"KL",1,1997,"1997",1997-04-23,2.21428571428571,2,2.87297988785229,3.32192580410932,"n",1.63769211388259,"n",3.66826977732922,"c",1,1995,"Y",2,2,2,NA,3674,0,0,113,0,0,1.0248071658975,0.369923409213762,-0.667250523149905,2.11764705882353,0.55025036134319
"509",4996,2021,0,"KL",1,1998,"1998",1998-04-11,NA,2,5.16949592671395,2.87297988785229,"y",2.11640211640212,"n",3.66826977732922,"c",1,1995,"Y",3,2,2,NA,3674,0,0,101,0,0,NA,-0.77991005214265,-1.23475256614996,1.25,0.55025036134319
"510",4996,2245,0,"KL",1,1999,"1999",1999-03-17,2.79166666666667,1,2.49944670570954,5.16949592671395,"n",3.5525321239607,"n",3.66826977732922,"c",1,1995,"Y",4,0,0,NA,3674,0,0,76,0,0,1.85283012362007,-1.84292625999996,-2.03970521682736,0,0.55025036134319
"511",4996,2526,0,"KL",1,2000,"2000",2000-03-30,NA,3,0.45515261078311,2.49944670570954,"n",2.51952632905014,"n",3.66826977732922,"c",1,1995,"Y",5,0,0,NA,3674,0,0,90,0,0,NA,-1.64818402606923,0.813861297299725,0,0.55025036134319
"512",4996,2676,0,"KL",1,2001,"2001",2001-04-21,1.174,5,2.05096907697608,0.45515261078311,"n",1.61249685059209,"n",3.66826977732922,"c",1,1995,"Y",6,0,0,NA,3674,0,0,111,0,0,-0.970372867076015,-1.62737053895275,1.89042648835463,0,0.55025036134319
"513",4429,1652,0,"KL",1,1996,"1996",1996-04-22,1.80952380952381,3,3.32192580410932,3.66826977732922,"n",1.61249685059209,"n",3.66826977732922,"c",1,1995,"Y",1,0,0,NA,3116,0,0,113,0,0,-0.527205300065605,0.846156216259658,-0.28565899509244,0,0.0480872563949015
"514",4429,1975,0,"KL",1,1998,"1998",NA,NA,NA,5.16949592671395,2.87297988785229,"y",2.11640211640212,"n",3.66826977732922,"c",1,1995,"Y",3,NA,1,NA,3116,0,0,NA,0,0,NA,NA,NA,NA,0.0480872563949015
"515",4429,2184,0,"KL",1,1999,"1999",1999-04-11,NA,2,2.49944670570954,5.16949592671395,"n",3.5525321239607,"n",3.66826977732922,"c",1,1995,"Y",4,1,1,NA,3116,0,0,101,0,0,NA,0.585296224941807,-0.901608827728036,12.8333333333333,0.0480872563949015
"516",4705,1664,0,"KL",1,1996,"1996",1996-04-20,NA,3,3.32192580410932,3.66826977732922,"n",1.61249685059209,"n",3.66826977732922,"c",1,1995,"Y",1,0,0,NA,3116,0,0,111,0,0,NA,0.709469442863867,-0.28565899509244,0,0.0480872563949015
"517",4705,1829,0,"KL",1,1997,"1997",1997-03-30,NA,2,2.87297988785229,3.32192580410932,"n",1.63769211388259,"n",3.66826977732922,"c",1,1995,"Y",2,0,0,NA,3116,0,0,89,0,0,NA,-1.46693765722699,-0.667250523149905,0,0.0480872563949015
"518",4705,2000,0,"KL",1,1998,"1998",1998-04-06,NA,4,5.16949592671395,2.87297988785229,"y",2.11640211640212,"n",3.66826977732922,"c",1,1995,"Y",3,2,3,NA,3116,0,0,96,0,0,NA,-1.13522214879078,0.960363107005521,1.25,0.0480872563949015
"519",4705,2212,2,"KL",1,1999,"1999",1999-03-26,1.625,4,2.49944670570954,5.16949592671395,"n",3.5525321239607,"n",3.66826977732922,"c",1,1995,"Y",4,0,0,NA,3116,0,0,85,0,0,-1.00301278458936,-0.968766165420924,1.37458395047061,0,0.0480872563949015
"520",4705,2491,0,"KL",1,2000,"2000",2000-05-07,1.46376811594203,3,0.45515261078311,2.49944670570954,"n",2.51952632905014,"n",3.66826977732922,"c",1,1995,"Y",5,0,0,NA,3116,0,0,128,0,0,-0.376843248035317,1.1321637936083,0.813861297299725,0,0.0480872563949015
"521",4476,2114,0,"SU",1,1998,"1998",1998-07-02,1.23076923076923,2,4.54641950895738,1.76386032264653,"y",2.16679264298312,"n",2.85455254393493,"c",1,1995,"Y",3,0,0,NA,4439,0,0,183,0,0,-1.20217547669837,2.04839417906101,-1.71348595417021,0,0.210055114553906
"522",4476,2377,2,"SU",1,1999,"1999",1999-03-17,2.08333333333333,4,1.325573366756,4.54641950895738,"n",4.28319475938524,"n",2.85455254393493,"c",1,1995,"Y",4,0,0,NA,4439,0,0,76,0,0,-0.0179454447393243,-0.869458900092708,1.2825485860489,0,0.210055114553906
"523",5350,1791,0,"SU",1,1996,"1996",1996-04-25,NA,3,2.78712991518421,2.85455254393493,"n",2.14159737969262,"n",2.85455254393493,"c",1,1995,"Y",1,0,0,NA,4439,0,0,116,0,0,NA,1.10118322156738,0,0,0.210055114553906
"524",5350,1936,0,"SU",1,1997,"1997",1997-05-19,1.68253968253968,3,1.76386032264653,2.78712991518421,"n",2.09120685311162,"n",2.85455254393493,"c",1,1995,"Y",2,0,0,NA,4439,0,0,139,0,0,-0.492221471642312,1.37695290913606,-0.0450563556889581,0,0.210055114553906
"525",5350,2140,0,"SU",1,1998,"1998",1998-05-03,1.93333333333333,4,4.54641950895738,1.76386032264653,"y",2.16679264298312,"n",2.85455254393493,"c",1,1995,"Y",3,1,1,NA,4439,0,0,123,0,0,0.0389771954057619,-0.321840719001645,0.951936641205672,0.576271186440678,0.210055114553906
"526",5350,2421,0,"SU",1,1999,"1999",1999-03-24,NA,4,1.325573366756,4.54641950895738,"n",4.28319475938524,"n",2.85455254393493,"c",1,1995,"Y",4,0,0,NA,4439,0,0,83,0,0,NA,-0.506824602139444,1.2825485860489,0,0.210055114553906
"527",5350,2642,NA,"SU",1,2000,"2000",NA,NA,NA,0.226007541200539,1.325573366756,"n",2.59511211892164,"n",2.85455254393493,"c",1,1995,"Y",5,NA,NA,NA,4439,0,0,NA,0,0,NA,NA,NA,NA,0.210055114553906
"528",5350,2750,NA,"SU",1,2001,"2001",2001-06-17,NA,4,1.21606181644009,0.226007541200539,"n",2.04081632653061,"n",2.85455254393493,"c",1,1995,"Y",6,0,0,NA,4439,0,0,168,0,0,NA,3.33438805884916,0.760837015926883,0,0.210055114553906
"529",5350,2859,NA,"SU",1,2002,"2002",2002-05-08,NA,3,1.48459025636092,1.21606181644009,"n",1.7384731670446,"n",2.85455254393493,"c",1,1995,"Y",7,0,0,NA,4439,0,0,128,0,0,NA,0.223769946052801,0.162183487908888,0,0.210055114553906
"530",4751,1736,0,"LL",1,1996,"1996",1996-05-02,NA,2,1.79393768269028,3.13666275137104,"n",NA,"n",3.13666275137104,"c",1,1995,"Y",1,0,0,NA,3256,0,NA,123,0,0,NA,1.00960519260453,-1.30198659060898,0,-0.46120008391068
"531",3660,2076,0,"SU",1,1998,"1998",NA,NA,NA,4.54641950895738,1.76386032264653,"y",2.16679264298312,"n",2.85455254393493,"c",1,1995,"Y",3,NA,NA,NA,4370,0,0,NA,0,0,NA,NA,NA,NA,0.326153952797375
"532",3103,1624,0,"KL",1,1996,"1996",1996-05-03,2.0952380952381,3,3.32192580410932,3.66826977732922,"n",1.61249685059209,"n",3.66826977732922,"c",1,1995,"Y",1,0,0,NA,6230,0,0,124,0,0,0.250205388300985,1.59793346993651,-0.28565899509244,0,-0.537769699378102
"533",3093,1681,0,"LL",1,1996,"1996",1996-04-27,2.33333333333333,3,1.79393768269028,3.13666275137104,"n",NA,"n",3.13666275137104,"c",1,1995,"Y",1,0,0,NA,3476,0,NA,118,0,0,0.401305985551376,0.760933962898979,-0.118362417328089,0,-0.240773573218076
"534",3518,1719,0,"LL",1,1996,"1996",1996-04-23,NA,2,1.79393768269028,3.13666275137104,"n",NA,"n",3.13666275137104,"c",1,1995,"Y",1,0,0,NA,3373,0,NA,114,0,0,NA,0.56199697913454,-1.30198659060898,0,-0.284858875356597
"535",3376,1703,0,"LL",1,1996,"1996",1996-04-22,NA,2,1.79393768269028,3.13666275137104,"n",NA,"n",3.13666275137104,"c",1,1995,"Y",1,0,0,NA,3413,0,NA,113,0,0,NA,0.51226273319343,-1.30198659060898,0,-0.90205310529589
"536",3604,1756,0,"SU",1,1996,"1996",1996-05-18,1.74242424242424,3,2.78712991518421,2.85455254393493,"n",2.14159737969262,"n",2.85455254393493,"c",1,1995,"Y",1,0,0,NA,3168,0,0,139,0,0,-0.673005397592147,2.5484525984845,0,0,1.08079640137992
"537",3604,1901,0,"SU",1,1997,"1997",1997-04-08,1.61904761904762,3,1.76386032264653,2.78712991518421,"n",2.09120685311162,"n",2.85455254393493,"c",1,1995,"Y",2,2,2,NA,3168,0,0,98,0,0,-0.636226822868236,-0.930699557562038,-0.0450563556889581,2.33333333333333,1.08079640137992
"538",3604,2074,0,"SU",1,1998,"1998",1998-04-16,1.6875,4,4.54641950895738,1.76386032264653,"y",2.16679264298312,"n",2.85455254393493,"c",1,1995,"Y",3,2,2,NA,3168,0,0,106,0,0,-0.395312995973741,-0.99340727345273,0.951936641205672,1.15254237288136,1.08079640137992
"539",4244,1911,0,"SU",1,1997,"1997",1997-05-18,1.86666666666667,3,1.76386032264653,2.78712991518421,"n",2.09120685311162,"n",2.85455254393493,"c",1,1995,"Y",2,2,2,NA,3168,0,0,138,0,0,-0.0746059530871332,1.32066870263123,-0.0450563556889581,2.33333333333333,1.08079640137992
"540",4244,2096,0,"SU",1,1998,"1998",1998-05-04,NA,2,4.54641950895738,1.76386032264653,"y",2.16679264298312,"n",2.85455254393493,"c",1,1995,"Y",3,2,2,NA,3168,0,0,124,0,0,NA,-0.282336804033934,-1.71348595417021,1.15254237288136,1.08079640137992
"541",4244,2356,2,"SU",1,1999,"1999",1999-03-29,1.77380952380952,4,1.325573366756,4.54641950895738,"n",4.28319475938524,"n",2.85455254393493,"c",1,1995,"Y",4,0,0,NA,3168,0,0,88,0,0,-0.654434553102346,-0.247800103601397,1.2825485860489,0,1.08079640137992
"542",5228,1935,0,"SU",1,1997,"1997",1997-04-16,NA,3,1.76386032264653,2.78712991518421,"n",2.09120685311162,"n",2.85455254393493,"c",1,1995,"Y",2,0,0,NA,2787,0,0,106,0,0,NA,-0.480425905523385,-0.0450563556889581,0,0.964697563136455
"543",5228,2138,0,"SU",1,1998,"1998",1998-04-07,NA,2,4.54641950895738,1.76386032264653,"y",2.16679264298312,"n",2.85455254393493,"c",1,1995,"Y",3,1,1,NA,2787,0,0,97,0,0,NA,-1.34894250816213,-1.71348595417021,0.576271186440678,0.964697563136455
"544",5228,2415,0,"SU",1,1999,"1999",1999-03-13,NA,4,1.325573366756,4.54641950895738,"n",4.28319475938524,"n",2.85455254393493,"c",1,1995,"Y",4,1,1,NA,2787,0,0,72,0,0,NA,-1.07667849892315,1.2825485860489,8.57142857142857,0.964697563136455
"545",5228,2633,NA,"SU",1,2000,"2000",NA,NA,NA,0.226007541200539,1.325573366756,"n",2.59511211892164,"n",2.85455254393493,"c",1,1995,"Y",5,NA,NA,NA,2787,0,0,NA,0,0,NA,NA,NA,NA,0.964697563136455
"546",5228,2742,NA,"SU",1,2001,"2001",2001-05-03,1.42638888888889,4,1.21606181644009,0.226007541200539,"n",2.04081632653061,"n",2.85455254393493,"c",1,1995,"Y",6,0,0,NA,2787,0,0,123,0,0,-0.448265357415724,-0.197205811567421,0.760837015926883,0,0.964697563136455
"547",4697,1827,0,"KL",1,1997,"1997",1997-04-25,2.03846153846154,2,2.87297988785229,3.32192580410932,"n",1.63769211388259,"n",3.66826977732922,"c",1,1995,"Y",2,2,2,NA,4108,0,0,115,0,0,0.520496187434962,0.522995164750492,-0.667250523149905,2.11764705882353,1.80565812371391
"548",4697,1997,0,"KL",1,1998,"1998",1998-04-21,NA,3,5.16949592671395,2.87297988785229,"y",2.11640211640212,"n",3.66826977732922,"c",1,1995,"Y",3,2,2,NA,4108,0,0,111,0,0,NA,-0.0692858588463854,-0.137194729572217,1.25,1.80565812371391
"549",4697,2210,0,"KL",1,1999,"1999",1999-03-20,NA,4,2.49944670570954,5.16949592671395,"n",3.5525321239607,"n",3.66826977732922,"c",1,1995,"Y",4,0,0,NA,4108,0,0,79,0,0,NA,-1.55153956180695,1.37458395047061,0,1.80565812371391
"550",4697,2489,0,"KL",1,2000,"2000",2000-04-22,1.44927536231884,3,0.45515261078311,2.49944670570954,"n",2.51952632905014,"n",3.66826977732922,"c",1,1995,"Y",5,0,0,NA,4108,0,0,113,0,0,-0.402926533602597,0.0346580753145398,0.813861297299725,0,1.80565812371391
"551",4727,1929,0,"SU",1,1997,"1997",1997-05-04,NA,2,1.76386032264653,2.78712991518421,"n",2.09120685311162,"n",2.85455254393493,"c",1,1995,"Y",2,1,1,NA,3126,0,0,124,0,0,NA,0.532689811563585,-1.30663431497979,1.16666666666667,0.964697563136455
"552",4727,2393,0,"SU",1,1999,"1999",1999-03-17,NA,3,1.325573366756,4.54641950895738,"n",4.28319475938524,"n",2.85455254393493,"c",1,1995,"Y",4,0,0,NA,3126,0,0,76,0,0,NA,-0.869458900092708,0.116595326004446,0,0.964697563136455
"553",5110,2135,0,"SU",1,1998,"1998",1998-04-21,NA,3,4.54641950895738,1.76386032264653,"y",2.16679264298312,"n",2.85455254393493,"c",1,1995,"Y",3,0,1,NA,3126,0,0,111,0,0,NA,-0.795887698614176,-0.380774656482269,0,0.964697563136455
"554",5110,2410,0,"SU",1,1999,"1999",1999-03-26,2.375,3,1.325573366756,4.54641950895738,"n",4.28319475938524,"n",2.85455254393493,"c",1,1995,"Y",4,0,0,NA,3126,0,0,85,0,0,0.581823138141215,-0.403214802724225,0.116595326004446,0,0.964697563136455
"555",5110,2628,0,"SU",1,2000,"2000",2000-05-04,2.28571428571429,1,0.226007541200539,1.325573366756,"n",2.59511211892164,"n",2.85455254393493,"c",1,1995,"Y",5,0,0,NA,3126,0,0,125,0,0,1.83772752180848,-0.0951503930417121,-2.56924476757696,0,0.964697563136455
"556",5110,2737,NA,"SU",1,2001,"2001",2001-05-01,1.39066666666667,3,1.21606181644009,0.226007541200539,"n",2.04081632653061,"n",2.85455254393493,"c",1,1995,"Y",6,1,1,NA,3126,0,0,121,0,0,-0.544137781248072,-0.354165539141492,-0.426068728919054,3.54545454545455,0.964697563136455
"557",4235,2094,0,"SU",1,1998,"1998",NA,NA,NA,4.54641950895738,1.76386032264653,"y",2.16679264298312,"n",2.85455254393493,"c",1,1995,"Y",3,NA,1,NA,4325,0,0,NA,0,0,NA,NA,NA,NA,2.24178478381462
"558",4235,2355,0,"SU",1,1999,"1999",1999-03-25,1.90666666666667,3,1.325573366756,4.54641950895738,"n",4.28319475938524,"n",2.85455254393493,"c",1,1995,"Y",4,1,1,NA,4325,0,0,84,0,0,-0.38123384351268,-0.455019702431834,0.116595326004446,8.57142857142857,2.24178478381462
"559",3211,1743,0,"SU",1,1996,"1996",1996-03-25,NA,1,2.78712991518421,2.85455254393493,"n",2.14159737969262,"n",2.85455254393493,"c",1,1995,"Y",1,1,1,NA,4272,0,0,85,0,0,NA,-0.849484199494833,-1.73205080756888,3.5,1.719340011719
"560",5418,2026,0,"KL",1,1998,"1998",NA,NA,NA,5.16949592671395,2.87297988785229,"y",2.11640211640212,"n",3.32192580410932,"c",1,1996,"Y",2,NA,NA,NA,3811,0,0,NA,0,0,NA,NA,NA,NA,-0.827078405687777
"561",5418,2257,0,"KL",1,1999,"1999",1999-03-29,2.53623188405797,4,2.49944670570954,5.16949592671395,"n",3.5525321239607,"n",3.32192580410932,"c",1,1996,"Y",3,0,0,NA,3811,0,0,88,0,0,1.22756017011459,-0.677379467227912,1.37458395047061,0,-0.827078405687777
"562",5418,2539,2,"KL",1,2000,"2000",2000-04-17,1.97101449275362,3,0.45515261078311,2.49944670570954,"n",2.51952632905014,"n",3.32192580410932,"c",1,1996,"Y",4,0,0,NA,3811,0,0,108,0,0,0.536071746819457,-0.331177164116714,0.813861297299725,0,-0.827078405687777
"563",5418,2695,0,"KL",1,2001,"2001",2001-04-28,1.47333333333333,4,2.05096907697608,0.45515261078311,"n",1.61249685059209,"n",3.32192580410932,"c",1,1996,"Y",5,1,1,NA,3811,0,0,118,0,0,-0.180632533703173,-0.803881832494731,0.736945919189092,2,-0.827078405687777
"564",5418,2810,NA,"KL",1,2002,"2002",2002-05-09,1.63026315789474,4,2.3552135560017,2.05096907697608,"n",1.51171579743008,"n",3.32192580410932,"c",1,1996,"Y",6,2,2,NA,3811,0,0,129,0,0,-0.0656146251916383,0.522432609195769,1.26180698315753,3.52941176470588,-0.827078405687777
"565",4257,2099,0,"SU",1,1998,"1998",1998-04-26,NA,3,4.54641950895738,1.76386032264653,"y",2.16679264298312,"n",2.78712991518421,"c",1,1996,"Y",2,3,3,NA,3334,0,0,116,0,0,NA,-0.598368123775621,-0.380774656482269,1.72881355932203,-0.449579117449698
"566",4257,2359,2,"SU",1,1999,"1999",1999-03-31,2.34920634920635,3,1.325573366756,4.54641950895738,"n",4.28319475938524,"n",2.78712991518421,"c",1,1996,"Y",3,0,0,NA,3334,0,0,90,0,0,0.528782379110964,-0.144190304186179,0.116595326004446,0,-0.449579117449698
"567",4776,2008,0,"KL",1,1998,"1998",1998-05-01,1.975,4,5.16949592671395,2.87297988785229,"y",2.11640211640212,"n",3.32192580410932,"c",1,1996,"Y",2,3,3,NA,3525,0,0,121,0,0,-0.179020030946521,0.64133833444988,0.960363107005521,1.875,-1.10124804293234
"568",4776,2221,0,"KL",1,1999,"1999",1999-03-28,2,4,2.49944670570954,5.16949592671395,"n",3.5525321239607,"n",3.32192580410932,"c",1,1996,"Y",3,0,0,NA,3525,0,0,87,0,0,-0.0850632783791822,-0.774508366625582,1.37458395047061,0,-1.10124804293234
"569",4776,2499,NA,"KL",1,2000,"2000",NA,NA,NA,0.45515261078311,2.49944670570954,"n",2.51952632905014,"n",3.32192580410932,"c",1,1996,"Y",4,NA,NA,NA,3525,0,0,NA,0,0,NA,NA,NA,NA,-1.10124804293234
"570",4596,1994,0,"KL",1,1998,"1998",1998-04-22,NA,4,5.16949592671395,2.87297988785229,"y",2.11640211640212,"n",3.32192580410932,"c",1,1996,"Y",2,3,3,NA,3674,0,0,112,0,0,NA,0.00177656048324107,0.960363107005521,1.875,-2.40355381984404
"571",4596,2204,0,"KL",1,1999,"1999",1999-03-17,NA,2,2.49944670570954,5.16949592671395,"n",3.5525321239607,"n",3.32192580410932,"c",1,1996,"Y",3,0,0,NA,3674,0,0,76,0,0,NA,-1.84292625999996,-0.901608827728036,0,-2.40355381984404
"572",4819,2011,0,"KL",1,1998,"1998",NA,NA,NA,5.16949592671395,2.87297988785229,"y",2.11640211640212,"n",3.32192580410932,"c",1,1996,"Y",2,NA,0,NA,3674,0,0,NA,0,0,NA,NA,NA,NA,-2.40355381984404
"573",4819,2228,0,"KL",1,1999,"1999",1999-03-26,2.17045454545455,4,2.49944670570954,5.16949592671395,"n",3.5525321239607,"n",3.32192580410932,"c",1,1996,"Y",3,0,0,NA,3674,0,0,85,0,0,0.332186497170897,-0.968766165420924,1.37458395047061,0,-2.40355381984404
"574",3572,2071,0,"SU",1,1998,"1998",NA,NA,NA,4.54641950895738,1.76386032264653,"y",2.16679264298312,"n",2.78712991518421,"c",1,1996,"Y",2,NA,NA,NA,2858,0,0,NA,0,0,NA,NA,NA,NA,0.417389681832775
"575",4810,2010,0,"KL",1,1998,"1998",1998-04-29,NA,2,5.16949592671395,2.87297988785229,"y",2.11640211640212,"n",3.32192580410932,"c",1,1996,"Y",2,0,0,NA,4309,0,0,119,0,0,NA,0.499213495790627,-1.23475256614996,0,0.6123121898462
"576",4810,2226,2,"KL",1,1999,"1999",1999-04-05,2.325,2,2.49944670570954,5.16949592671395,"n",3.5525321239607,"n",3.32192580410932,"c",1,1996,"Y",3,0,0,NA,4309,0,0,95,0,0,0.710492960336302,0.00252282855578333,-0.901608827728036,0,0.6123121898462
"577",4810,2504,3,"KL",1,2000,"2000",2000-05-08,0.75,2,0.45515261078311,2.49944670570954,"n",2.51952632905014,"n",3.32192580410932,"c",1,1996,"Y",4,0,0,NA,4309,0,0,129,0,0,-1.66144506222382,1.20533084149455,-0.732475167569753,0,0.6123121898462
"578",4992,2621,0,"SU",1,2000,"2000",2000-05-03,1.5,3,0.226007541200539,1.325573366756,"n",2.59511211892164,"n",2.78712991518421,"c",1,1996,"Y",4,0,0,NA,4401,0,0,124,0,0,-0.0261367568083302,-0.155412308634796,0.142735820420942,0,0.525760781743084
"579",4992,2732,NA,"SU",1,2001,"2001",2001-05-10,NA,3,1.21606181644009,0.226007541200539,"n",2.04081632653061,"n",2.78712991518421,"c",1,1996,"Y",5,0,0,NA,4401,0,0,130,0,0,NA,0.352153234941824,-0.426068728919054,0,0.525760781743084
"580",5351,2643,NA,"SU",1,2000,"2000",NA,NA,NA,0.226007541200539,1.325573366756,"n",2.59511211892164,"n",2.78712991518421,"c",1,1996,"Y",4,NA,NA,NA,4401,0,0,NA,0,0,NA,NA,NA,NA,0.525760781743084
"581",5351,2751,NA,"SU",1,2001,"2001",2001-05-10,NA,3,1.21606181644009,0.226007541200539,"n",2.04081632653061,"n",2.78712991518421,"c",1,1996,"Y",5,0,0,NA,4401,0,0,130,0,0,NA,0.352153234941824,-0.426068728919054,0,0.525760781743084
"582",5351,2860,NA,"SU",1,2002,"2002",2002-05-10,NA,3,1.48459025636092,1.21606181644009,"n",1.7384731670446,"n",2.78712991518421,"c",1,1996,"Y",6,0,0,NA,4401,0,0,130,0,0,NA,0.38765779386612,0.162183487908888,0,0.525760781743084
"583",4100,2156,0,"KL",1,1999,"1999",1999-03-30,NA,2,2.49944670570954,5.16949592671395,"n",3.5525321239607,"n",3.32192580410932,"c",1,1996,"Y",3,0,0,NA,4187,0,0,89,0,0,NA,-0.580250567830241,-0.901608827728036,0,1.4348211015799
"584",5461,2027,0,"KL",1,1998,"1998",NA,NA,NA,5.16949592671395,2.87297988785229,"y",2.11640211640212,"n",3.32192580410932,"c",1,1996,"Y",2,NA,2,NA,3245,0,0,NA,0,0,NA,NA,NA,NA,1.44691513098071
"585",5461,2258,0,"KL",1,1999,"1999",NA,NA,NA,2.49944670570954,5.16949592671395,"n",3.5525321239607,"n",3.32192580410932,"c",1,1996,"Y",3,NA,1,NA,3245,0,0,NA,0,0,NA,NA,NA,NA,1.44691513098071
