"","litter_id","year","grid","squirrel_id","ln","part_date","part_source"
"2363",4155,2008,"JO",10422,1,95,"trap"
"2364",4158,2008,"JO",10636,1,99,"trap"
"2365",4159,2008,"JO",10688,1,87,"weight"
"2366",4161,2008,"JO",10706,1,101,"weight"
"2367",4162,2008,"JO",10712,1,113,"weight"
"2368",4163,2008,"JO",10727,1,107,"weight"
"2369",4167,2008,"JO",13663,1,91,"trap"
"2370",4168,2008,"JO",13683,1,93,"trap"
"2371",4169,2008,"JO",13684,1,116,"trap"
"2372",4170,2008,"JO",13688,1,103,"trap"
"2373",4171,2008,"KL",8297,1,108,"weight"
"2374",4172,2008,"KL",8330,1,113,"trap"
"2375",4173,2008,"KL",8385,1,120,"trap"
"2376",4175,2008,"KL",8572,1,110,"weight"
"2377",4176,2008,"KL",8576,1,108,"trap"
"2378",4177,2008,"KL",8592,1,104,"weight"
"2379",4179,2008,"KL",8648,1,119,"trap"
"2380",4181,2008,"KL",8680,1,119,"trap"
"2381",4182,2008,"KL",8727,1,118,"trap"
"2382",4183,2008,"KL",8732,1,116,"trap"
"2383",4184,2008,"KL",8733,1,122,"weight"
"2384",4185,2008,"KL",10131,1,99,"weight"
"2385",4186,2008,"KL",10137,1,94,"trap"
"2386",4187,2008,"KL",10140,1,98,"trap"
"2387",4188,2008,"KL",10145,1,111,"trap"
"2388",4189,2008,"KL",10181,1,103,"weight"
"2389",4190,2008,"KL",10182,1,104,"weight"
"2390",4192,2008,"KL",10183,1,103,"trap"
"2391",4193,2008,"KL",10184,1,95,"weight"
"2392",4194,2008,"KL",10265,1,106,"weight"
"2393",4196,2008,"KL",10317,1,110,"trap"
"2394",4197,2008,"KL",10318,1,106,"weight"
"2395",4198,2008,"KL",10342,1,124,"weight"
"2396",4200,2008,"KL",10375,1,116,"trap"
"2397",4202,2008,"KL",10391,1,119,"weight"
"2398",4203,2008,"KL",10408,1,112,"trap"
"2399",4205,2008,"KL",10686,1,105,"trap"
"2400",4206,2008,"KL",10722,1,128,"trap"
"2401",4207,2008,"KL",10746,1,111,"field"
"2402",4208,2008,"KL",10748,1,126,"trap"
"2403",4211,2008,"LL",8254,1,96,"weight"
"2404",4212,2008,"LL",8258,1,93,"trap"
"2405",4213,2008,"LL",8296,1,79,"trap"
"2406",4215,2008,"LL",8393,1,95,"weight"
"2407",4216,2008,"LL",8397,1,43,"field"
"2408",4217,2008,"LL",8445,1,55,"field"
"2409",4218,2008,"LL",8469,1,81,"weight"
"2410",4219,2008,"LL",8510,1,95,"trap"
"2411",4221,2008,"LL",8529,1,83,"weight"
"2412",4223,2008,"LL",8608,1,56,"weight"
"2413",4224,2008,"LL",8626,1,98,"trap"
"2414",4225,2008,"LL",8642,1,100,"trap"
"2415",4226,2008,"LL",8643,1,87,"trap"
"2416",4227,2008,"LL",8647,1,100,"weight"
"2417",4228,2008,"LL",8655,1,93,"trap"
"2418",4229,2008,"LL",8685,1,84,"trap"
"2419",4230,2008,"LL",8686,1,69,"trap"
"2420",4231,2008,"LL",8700,1,118,"trap"
"2421",4233,2008,"LL",8715,1,73,"weight"
"2422",4234,2008,"LL",10052,1,87,"weight"
"2423",4235,2008,"LL",10087,1,73,"field"
"2424",4236,2008,"LL",10122,1,63,"weight"
"2425",4237,2008,"LL",10187,1,69,"trap"
"2426",4238,2008,"LL",10200,1,107,"weight"
"2427",4239,2008,"LL",10205,1,82,"trap"
"2428",4240,2008,"LL",10206,1,40,"field"
"2429",4241,2008,"LL",10231,1,78,"weight"
"2430",4242,2008,"LL",10246,1,84,"weight"
"2431",4244,2008,"LL",10289,1,94,"trap"
"2432",4245,2008,"LL",10334,1,89,"trap"
"2433",4246,2008,"LL",10338,1,109,"trap"
"2434",4247,2008,"LL",10346,1,88,"weight"
"2435",4248,2008,"LL",10347,1,93,"trap"
"2436",4249,2008,"LL",10356,1,72,"weight"
"2437",4250,2008,"LL",10363,1,59,"weight"
"2438",4251,2008,"LL",10372,1,87,"weight"
"2439",4254,2008,"LL",10395,1,98,"trap"
"2440",4256,2008,"LL",10420,1,94,"trap"
"2441",4257,2008,"LL",10429,1,88,"trap"
"2442",4258,2008,"LL",10586,1,86,"trap"
"2443",4261,2008,"LL",10659,1,118,"field"
"2444",4262,2008,"LL",10666,1,79,"weight"
"2445",4264,2008,"LL",10699,1,101,"trap"
"2446",4266,2008,"LL",10710,1,106,"weight"
"2447",4268,2008,"LL",10929,1,102,"trap"
"2448",4269,2008,"LL",11208,1,93,"trap"
"2449",4271,2008,"LL",12049,1,102,"trap"
"2450",4273,2008,"LL",13670,1,70,"trap"
"2451",4275,2008,"LL",13673,1,89,"weight"
"2452",4277,2008,"SU",8398,1,92,"trap"
"2453",4278,2008,"SU",8404,1,103,"trap"
"2454",4279,2008,"SU",8443,1,114,"trap"
"2455",4282,2008,"SU",8513,1,94,"weight"
"2456",4283,2008,"SU",8579,1,103,"trap"
"2457",4284,2008,"SU",8593,1,100,"trap"
"2458",4285,2008,"SU",8633,1,135,"trap"
"2459",4286,2008,"SU",8644,1,112,"trap"
"2460",4287,2008,"SU",8714,1,113,"weight"
"2461",4288,2008,"SU",8817,1,115,"trap"
"2462",4290,2008,"SU",10134,1,98,"trap"
"2463",4291,2008,"SU",10139,1,112,"trap"
"2464",4292,2008,"SU",10160,1,102,"trap"
"2465",4293,2008,"SU",10191,1,105,"weight"
"2466",4294,2008,"SU",10240,1,98,"trap"
"2467",4296,2008,"SU",10271,1,122,"trap"
"2468",4299,2008,"SU",10638,1,108,"weight"
"2469",4300,2008,"SU",10657,1,121,"trap"
"2470",4303,2008,"SU",10747,1,123,"trap"
"2471",4304,2008,"SU",13666,1,123,"trap"
"2472",4305,2008,"SU",13667,1,126,"trap"
"2473",4306,2009,"AG",8735,1,99,"weight"
"2474",4308,2009,"AG",8813,1,96,"weight"
"2475",4309,2009,"AG",10081,1,NA,NA
"2476",4311,2009,"AG",10112,1,94,"trap"
"2477",4313,2009,"AG",10119,1,109,"trap"
"2478",4314,2009,"AG",10126,1,105,"weight"
"2479",4315,2009,"AG",10155,1,154,"weight"
"2480",4316,2009,"AG",10167,1,106,"trap"
"2481",4317,2009,"AG",10168,1,99,"trap"
"2482",4318,2009,"AG",10213,1,89,"trap"
"2483",4319,2009,"AG",10215,1,112,"weight"
"2484",4320,2009,"AG",10219,1,99,"trap"
"2485",4321,2009,"AG",10253,1,139,"weight"
"2486",4322,2009,"AG",10260,1,103,"weight"
"2487",4324,2009,"AG",10270,1,NA,NA
"2488",4325,2009,"AG",10304,1,122,"weight"
"2489",4326,2009,"AG",10307,1,NA,NA
"2490",4328,2009,"AG",10323,1,130,"weight"
"2491",4329,2009,"AG",10324,1,104,"weight"
"2492",4331,2009,"AG",10344,1,135,"trap"
"2493",4332,2009,"AG",10352,1,97,"trap"
"2494",4333,2009,"AG",10390,1,100,"trap"
"2495",4334,2009,"AG",10399,1,106,"trap"
"2496",4335,2009,"AG",10402,1,125,"weight"
"2497",4336,2009,"AG",10407,1,91,"trap"
"2498",4338,2009,"AG",10416,1,110,"weight"
"2499",4339,2009,"AG",10456,1,124,"weight"
"2500",4341,2009,"AG",10467,1,133,"field"
"2501",4343,2009,"AG",10569,1,97,"trap"
"2502",4344,2009,"AG",10624,1,NA,NA
"2503",4346,2009,"AG",10627,1,115,"trap"
"2504",4347,2009,"AG",10629,1,127,"weight"
"2505",4348,2009,"AG",10645,1,93,"weight"
"2506",4349,2009,"AG",10646,1,116,"weight"
"2507",4350,2009,"AG",10650,1,154,"weight"
"2508",4351,2009,"AG",10658,1,165,"field"
"2509",4352,2009,"AG",10679,1,96,"weight"
"2510",4353,2009,"AG",10701,1,102,"weight"
"2511",4354,2009,"AG",10702,1,124,"field"
"2512",4355,2009,"AG",10717,1,106,"weight"
"2513",4356,2009,"AG",10750,1,111,"weight"
"2514",4359,2009,"AG",10762,1,130,"weight"
"2515",4360,2009,"AG",10960,1,91,"trap"
"2516",4361,2009,"AG",11159,1,120,"trap"
"2517",4363,2009,"AG",11192,1,101,"trap"
"2518",4364,2009,"AG",11193,1,127,"weight"
"2519",4365,2009,"AG",11198,1,116,"weight"
"2520",4366,2009,"AG",11210,1,118,"weight"
"2521",4367,2009,"AG",11211,1,NA,NA
"2522",4369,2009,"AG",12078,1,110,"weight"
"2523",4370,2009,"AG",13653,1,124,"weight"
"2524",4371,2009,"AG",13659,1,120,"weight"
"2525",4372,2009,"AG",13660,1,114,"weight"
"2526",4373,2009,"AG",13692,1,117,"weight"
"2527",4374,2009,"CH",10061,1,140,"weight"
"2528",4375,2009,"CH",10062,1,161,"weight"
"2529",4376,2009,"CH",10065,1,121,"weight"
"2530",4377,2009,"CH",10086,1,123,"weight"
"2531",4379,2009,"CH",10228,1,139,"field"
"2532",4380,2009,"CH",10239,1,140,"weight"
"2533",4381,2009,"CH",10262,1,NA,NA
"2534",4382,2009,"CH",10264,1,134,"weight"
"2535",4383,2009,"CH",10280,1,154,"weight"
"2536",4384,2009,"CH",10291,1,124,"trap"
"2537",4385,2009,"CH",10543,1,157,"weight"
"2538",4387,2009,"CH",10693,1,141,"field"
"2539",4389,2009,"CH",10711,1,142,"weight"
"2540",4390,2009,"CH",10713,1,131,"weight"
"2541",4394,2009,"CH",11179,1,155,"weight"
"2542",4395,2009,"CH",11182,1,162,"weight"
"2543",4398,2009,"CH",13665,1,NA,NA
"2544",4399,2009,"CH",13676,1,131,"trap"
"2545",4400,2009,"CH",13677,1,NA,NA
"2546",4401,2009,"CH",13678,1,150,"weight"
"2547",4402,2009,"JO",8746,1,NA,NA
"2548",4404,2009,"JO",10077,1,100,"weight"
"2549",4405,2009,"JO",10080,1,100,"field"
"2550",4406,2009,"JO",10095,1,107,"weight"
"2551",4407,2009,"JO",10096,1,115,"weight"
"2552",4408,2009,"JO",10102,1,97,"weight"
"2553",4409,2009,"JO",10127,1,99,"weight"
"2554",4410,2009,"JO",10148,1,93,"weight"
"2555",4412,2009,"JO",10156,1,NA,NA
"2556",4413,2009,"JO",10165,1,NA,NA
"2557",4414,2009,"JO",10203,1,98,"weight"
"2558",4415,2009,"JO",10223,1,NA,NA
"2559",4416,2009,"JO",10226,1,105,"weight"
"2560",4417,2009,"JO",10242,1,103,"weight"
"2561",4418,2009,"JO",10272,1,NA,NA
"2562",4419,2009,"JO",10292,1,96,"weight"
"2563",4420,2009,"JO",10293,1,137,"trap"
"2564",4421,2009,"JO",10308,1,95,"weight"
"2565",4422,2009,"JO",10311,1,102,"weight"
"2566",4423,2009,"JO",10321,1,95,"weight"
"2567",4424,2009,"JO",10327,1,138,"weight"
"2568",4425,2009,"JO",10331,1,109,"weight"
"2569",4426,2009,"JO",10336,1,101,"trap"
"2570",4428,2009,"JO",10401,1,NA,NA
"2571",4431,2009,"JO",10417,1,103,"weight"
"2572",4433,2009,"JO",10422,1,96,"weight"
"2573",4434,2009,"JO",10592,1,NA,NA
"2574",4435,2009,"JO",10593,1,117,"weight"
"2575",4436,2009,"JO",10596,1,109,"weight"
"2576",4437,2009,"JO",10636,1,114,"weight"
"2577",4438,2009,"JO",10688,1,95,"field"
"2578",4439,2009,"JO",10689,1,NA,NA
"2579",4441,2009,"JO",10706,1,108,"weight"
"2580",4442,2009,"JO",10712,1,122,"field"
"2581",4443,2009,"JO",10727,1,126,"weight"
"2582",4444,2009,"JO",10937,1,108,"trap"
"2583",4445,2009,"JO",11157,1,120,"weight"
"2584",4446,2009,"JO",11169,1,132,"weight"
"2585",4447,2009,"JO",11190,1,132,"weight"
"2586",4448,2009,"JO",11191,1,NA,NA
"2587",4450,2009,"JO",11206,1,143,"field"
"2588",4451,2009,"JO",13101,1,148,"weight"
"2589",4452,2009,"JO",13193,1,135,"weight"
"2590",4453,2009,"JO",13663,1,108,"weight"
"2591",4454,2009,"JO",13683,1,110,"weight"
"2592",4455,2009,"JO",13684,1,NA,NA
"2593",4456,2009,"JO",13688,1,113,"weight"
"2594",4458,2009,"KL",10137,1,160,"trap"
"2595",4459,2009,"KL",10140,1,128,"weight"
"2596",4460,2009,"KL",10145,1,162,"trap"
"2597",4461,2009,"KL",10181,1,129,"weight"
"2598",4462,2009,"KL",10182,1,146,"weight"
"2599",4463,2009,"KL",10183,1,142,"trap"
"2600",4464,2009,"KL",10184,1,140,"weight"
"2601",4466,2009,"KL",10265,1,153,"weight"
"2602",4468,2009,"KL",10317,1,130,"weight"
"2603",4469,2009,"KL",10318,1,133,"weight"
"2604",4470,2009,"KL",10342,1,164,"trap"
"2605",4471,2009,"KL",10374,1,135,"trap"
"2606",4472,2009,"KL",10375,1,136,"trap"
"2607",4473,2009,"KL",10377,1,149,"trap"
"2608",4474,2009,"KL",10391,1,152,"trap"
"2609",4475,2009,"KL",10408,1,149,"trap"
"2610",4476,2009,"KL",10461,1,170,"trap"
"2611",4478,2009,"KL",10517,1,147,"trap"
"2612",4479,2009,"KL",10686,1,126,"weight"
"2613",4480,2009,"KL",10746,1,NA,NA
"2614",4481,2009,"KL",10748,1,141,"trap"
"2615",4482,2009,"KL",10754,1,165,"weight"
"2616",4483,2009,"KL",10759,1,168,"weight"
"2617",4484,2009,"KL",10818,1,161,"weight"
"2618",4487,2009,"KL",11177,1,164,"weight"
"2619",4489,2009,"LL",8742,1,99,"weight"
"2620",4490,2009,"LL",10052,1,118,"weight"
"2621",4491,2009,"LL",10087,1,100,"weight"
"2622",4492,2009,"LL",10122,1,NA,NA
"2623",4494,2009,"LL",10187,1,92,"weight"
"2624",4495,2009,"LL",10190,1,108,"weight"
"2625",4496,2009,"LL",10200,1,106,"weight"
"2626",4498,2009,"LL",10205,1,NA,NA
"2627",4499,2009,"LL",10206,1,116,"trap"
"2628",4500,2009,"LL",10231,1,104,"weight"
"2629",4501,2009,"LL",10246,1,NA,NA
"2630",4502,2009,"LL",10278,1,101,"weight"
"2631",4503,2009,"LL",10289,1,103,"weight"
"2632",4504,2009,"LL",10334,1,123,"field"
"2633",4505,2009,"LL",10338,1,115,"weight"
"2634",4506,2009,"LL",10346,1,103,"weight"
"2635",4508,2009,"LL",10347,1,101,"trap"
"2636",4509,2009,"LL",10356,1,82,"weight"
"2637",4511,2009,"LL",10363,1,136,"weight"
"2638",4512,2009,"LL",10372,1,114,"weight"
"2639",4513,2009,"LL",10373,1,NA,NA
"2640",4514,2009,"LL",10393,1,NA,NA
"2641",4516,2009,"LL",10395,1,119,"weight"
"2642",4518,2009,"LL",10413,1,114,"weight"
"2643",4520,2009,"LL",10420,1,107,"weight"
"2644",4522,2009,"LL",10586,1,94,"weight"
"2645",4524,2009,"LL",10587,1,112,"weight"
"2646",4525,2009,"LL",10589,1,142,"weight"
"2647",4526,2009,"LL",10591,1,NA,NA
"2648",4527,2009,"LL",10640,1,139,"trap"
"2649",4528,2009,"LL",10666,1,100,"trap"
"2650",4529,2009,"LL",10699,1,125,"weight"
"2651",4530,2009,"LL",10710,1,122,"weight"
"2652",4531,2009,"LL",10753,1,127,"trap"
"2653",4532,2009,"LL",10755,1,104,"weight"
"2654",4533,2009,"LL",10757,1,134,"trap"
"2655",4535,2009,"LL",10929,1,120,"weight"
"2656",4536,2009,"LL",11188,1,132,"weight"
"2657",4537,2009,"LL",11208,1,108,"weight"
"2658",4538,2009,"LL",11212,1,163,"weight"
"2659",4540,2009,"LL",12049,1,108,"trap"
"2660",4541,2009,"LL",13668,1,105,"trap"
"2661",4542,2009,"LL",13670,1,100,"trap"
"2662",4543,2009,"LL",13672,1,113,"trap"
"2663",4544,2009,"LL",13673,1,111,"weight"
"2664",4545,2009,"LL",13675,1,131,"weight"
"2665",4546,2009,"SU",10133,1,159,"weight"
"2666",4547,2009,"SU",10160,1,157,"weight"
"2667",4548,2009,"SU",10191,1,155,"weight"
"2668",4550,2009,"SU",10271,1,150,"weight"
"2669",4551,2009,"SU",10362,1,148,"weight"
"2670",4552,2009,"SU",10405,1,162,"weight"
"2671",4553,2009,"SU",10657,1,145,"weight"
"2672",4554,2009,"SU",10661,1,162,"trap"
"2673",4555,2009,"SU",10735,1,159,"trap"
"2674",4559,2009,"SU",11448,1,NA,NA
"2675",4560,2009,"SU",13666,1,169,"weight"
"2676",4561,2009,"SU",13667,1,164,"weight"
"2677",4562,2010,"AG",8776,1,102,"field"
"2678",4564,2010,"AG",10113,1,148,"weight"
"2679",4565,2010,"AG",10119,1,116,"trap"
"2680",4567,2010,"AG",10126,1,102,"weight"
"2681",4570,2010,"AG",10167,1,158,"trap"
"2682",4571,2010,"AG",10213,1,68,"weight"
"2683",4574,2010,"AG",10215,1,111,"trap"
"2684",4576,2010,"AG",10217,1,121,"weight"
"2685",4577,2010,"AG",10219,1,108,"weight"
"2686",4580,2010,"AG",10238,1,137,"trap"
"2687",4581,2010,"AG",10260,1,106,"field"
"2688",4583,2010,"AG",10270,1,105,"weight"
"2689",4589,2010,"AG",10344,1,111,"field"
"2690",4591,2010,"AG",10387,1,119,"trap"
"2691",4592,2010,"AG",10407,1,82,"weight"
"2692",4595,2010,"AG",10416,1,106,"weight"
"2693",4602,2010,"AG",10530,1,141,"weight"
"2694",4604,2010,"AG",10613,1,146,"trap"
"2695",4606,2010,"AG",10614,1,146,"trap"
"2696",4608,2010,"AG",10627,1,101,"weight"
"2697",4610,2010,"AG",10650,1,131,"weight"
"2698",4612,2010,"AG",10658,1,NA,NA
"2699",4613,2010,"AG",10717,1,106,"weight"
"2700",4616,2010,"AG",10750,1,134,"weight"
"2701",4621,2010,"AG",10762,1,111,"trap"
"2702",4623,2010,"AG",10787,1,144,"weight"
"2703",4625,2010,"AG",10794,1,147,"weight"
"2704",4626,2010,"AG",10806,1,132,"weight"
"2705",4627,2010,"AG",10895,1,154,"weight"
"2706",4629,2010,"AG",10960,1,92,"weight"
"2707",4632,2010,"AG",10965,1,NA,NA
"2708",4633,2010,"AG",10979,1,138,"weight"
"2709",4635,2010,"AG",11059,1,128,"weight"
"2710",4637,2010,"AG",11073,1,143,"weight"
"2711",4639,2010,"AG",11095,1,132,"weight"
"2712",4642,2010,"AG",11101,1,168,"trap"
"2713",4643,2010,"AG",11118,1,135,"weight"
"2714",4645,2010,"AG",11120,1,145,"weight"
"2715",4648,2010,"AG",11134,1,155,"weight"
"2716",4649,2010,"AG",11163,1,147,"weight"
"2717",4650,2010,"AG",11164,1,138,"weight"
"2718",4651,2010,"AG",11192,1,98,"weight"
"2719",4654,2010,"AG",11193,1,NA,NA
"2720",4656,2010,"AG",11198,1,107,"weight"
"2721",4658,2010,"AG",11210,1,107,"trap"
"2722",4660,2010,"AG",11291,1,129,"weight"
"2723",4665,2010,"AG",11349,1,NA,NA
"2724",4667,2010,"AG",11499,1,164,"weight"
"2725",4669,2010,"AG",11508,1,126,"weight"
"2726",4670,2010,"AG",11541,1,160,"weight"
"2727",4672,2010,"AG",12083,1,NA,NA
"2728",4673,2010,"AG",13653,1,NA,NA
"2729",4674,2010,"AG",13659,1,99,"weight"
"2730",4676,2010,"CH",10125,1,NA,NA
"2731",4679,2010,"CH",10475,1,NA,NA
"2732",4680,2010,"CH",10711,1,NA,NA
"2733",4683,2010,"CH",10816,1,NA,NA
"2734",4685,2010,"CH",10955,1,166,"weight"
"2735",4687,2010,"CH",11053,1,164,"weight"
"2736",4689,2010,"CH",11173,1,NA,NA
"2737",4692,2010,"CH",11179,1,144,"weight"
"2738",4693,2010,"CH",11182,1,126,"trap"
"2739",4695,2010,"CH",11194,1,134,"field"
"2740",4697,2010,"CH",11483,1,NA,NA
"2741",4699,2010,"CH",11486,1,128,"weight"
"2742",4702,2010,"CH",11519,1,152,"weight"
"2743",4705,2010,"CH",11524,1,NA,NA
"2744",4706,2010,"CH",11978,1,NA,NA
"2745",4709,2010,"CH",13676,1,130,"weight"
"2746",4711,2010,"CH",13677,1,107,"trap"
"2747",4715,2010,"JO",10096,1,96,"field"
"2748",4718,2010,"JO",10127,1,78,"weight"
"2749",4719,2010,"JO",10148,1,NA,NA
"2750",4721,2010,"JO",10226,1,96,"weight"
"2751",4723,2010,"JO",10255,1,105,"field"
"2752",4724,2010,"JO",10311,1,94,"weight"
"2753",4726,2010,"JO",10312,1,110,"weight"
"2754",4728,2010,"JO",10321,1,68,"field"
"2755",4731,2010,"JO",10327,1,98,"weight"
"2756",4733,2010,"JO",10331,1,106,"weight"
"2757",4735,2010,"JO",10401,1,77,"trap"
"2758",4737,2010,"JO",10422,1,78,"weight"
"2759",4739,2010,"JO",10520,1,119,"weight"
"2760",4741,2010,"JO",10526,1,127,"weight"
"2761",4743,2010,"JO",10593,1,95,"field"
"2762",4745,2010,"JO",10636,1,NA,NA
"2763",4749,2010,"JO",10706,1,134,"weight"
"2764",4751,2010,"JO",10727,1,92,"weight"
"2765",4755,2010,"JO",10844,1,109,"weight"
"2766",4756,2010,"JO",10848,1,130,"weight"
"2767",4758,2010,"JO",10872,1,106,"weight"
"2768",4760,2010,"JO",10937,1,89,"field"
"2769",4762,2010,"JO",11036,1,145,"weight"
"2770",4764,2010,"JO",11041,1,141,"field"
"2771",4765,2010,"JO",11042,1,100,"weight"
"2772",4767,2010,"JO",11047,1,138,"field"
"2773",4768,2010,"JO",11049,1,99,"field"
"2774",4771,2010,"JO",11052,1,NA,NA
"2775",4772,2010,"JO",11057,1,151,"weight"
"2776",4774,2010,"JO",11206,1,90,"weight"
"2777",4776,2010,"JO",11260,1,139,"weight"
"2778",4778,2010,"JO",11306,1,115,"weight"
"2779",4781,2010,"JO",11568,1,161,"weight"
"2780",4784,2010,"JO",12060,1,111,"weight"
"2781",4786,2010,"JO",13101,1,104,"weight"
"2782",4788,2010,"JO",13193,1,112,"trap"
"2783",4790,2010,"JO",13203,1,103,"weight"
"2784",4792,2010,"JO",13431,1,124,"weight"
"2785",4794,2010,"JO",13684,1,131,"weight"
"2786",4795,2010,"JO",13688,1,NA,NA
"2787",4799,2010,"KL",10182,1,NA,NA
"2788",4801,2010,"KL",10184,1,NA,NA
"2789",4804,2010,"KL",10285,1,NA,NA
"2790",4805,2010,"KL",10318,1,119,"weight"
"2791",4807,2010,"KL",10342,1,124,"weight"
"2792",4809,2010,"KL",10374,1,132,"weight"
"2793",4812,2010,"KL",10375,1,136,"weight"
"2794",4814,2010,"KL",10391,1,160,"weight"
"2795",4816,2010,"KL",10461,1,NA,NA
"2796",4817,2010,"KL",10686,1,121,"field"
"2797",4819,2010,"KL",10746,1,146,"field"
"2798",4821,2010,"KL",10818,1,NA,NA
"2799",4823,2010,"KL",11150,1,149,"trap"
"2800",4825,2010,"KL",11171,1,132,"weight"
"2801",4826,2010,"KL",11176,1,119,"weight"
"2802",4828,2010,"KL",11254,1,165,"weight"
"2803",4830,2010,"KL",11256,1,NA,NA
"2804",4832,2010,"KL",11272,1,168,"trap"
"2805",4833,2010,"KL",11319,1,166,"field"
"2806",4835,2010,"KL",11325,1,165,"weight"
"2807",4836,2010,"KL",11343,1,NA,NA
"2808",4837,2010,"KL",11344,1,NA,NA
"2809",4839,2010,"KL",11489,1,153,"weight"
"2810",4840,2010,"KL",11537,1,164,"weight"
"2811",4841,2010,"KL",11622,1,NA,NA
"2812",4843,2010,"LL",10122,1,96,"weight"
"2813",4845,2010,"LL",10187,1,NA,NA
"2814",4847,2010,"LL",10190,1,108,"weight"
"2815",4851,2010,"LL",10346,1,116,"weight"
"2816",4853,2010,"LL",10347,1,NA,NA
"2817",4855,2010,"LL",10356,1,185,"weight"
"2818",4856,2010,"LL",10363,1,NA,NA
"2819",4859,2010,"LL",10372,1,162,"weight"
"2820",4860,2010,"LL",10393,1,125,"weight"
"2821",4862,2010,"LL",10395,1,NA,NA
"2822",4864,2010,"LL",10412,1,116,"field"
"2823",4866,2010,"LL",10479,1,130,"weight"
"2824",4871,2010,"LL",10496,1,139,"weight"
"2825",4873,2010,"LL",10501,1,163,"field"
"2826",4874,2010,"LL",10508,1,120,"weight"
"2827",4876,2010,"LL",10578,1,128,"field"
"2828",4878,2010,"LL",10586,1,149,"weight"
"2829",4880,2010,"LL",10587,1,114,"weight"
"2830",4882,2010,"LL",10618,1,142,"weight"
"2831",4884,2010,"LL",10640,1,NA,NA
"2832",4886,2010,"LL",10666,1,108,"weight"
"2833",4888,2010,"LL",10699,1,NA,NA
"2834",4890,2010,"LL",10710,1,109,"field"
"2835",4891,2010,"LL",10753,1,122,"weight"
"2836",4893,2010,"LL",10757,1,154,"weight"
"2837",4894,2010,"LL",10764,1,134,"weight"
"2838",4895,2010,"LL",10765,1,143,"field"
"2839",4896,2010,"LL",10791,1,143,"weight"
"2840",4897,2010,"LL",10827,1,121,"field"
"2841",4898,2010,"LL",10869,1,122,"field"
"2842",4900,2010,"LL",10897,1,138,"weight"
"2843",4901,2010,"LL",10908,1,129,"weight"
"2844",4903,2010,"LL",10929,1,NA,NA
"2845",4905,2010,"LL",10933,1,127,"weight"
"2846",4907,2010,"LL",11105,1,163,"trap"
"2847",4908,2010,"LL",11113,1,NA,NA
"2848",4909,2010,"LL",11188,1,109,"weight"
"2849",4911,2010,"LL",11208,1,101,"weight"
"2850",4913,2010,"LL",11461,1,168,"weight"
"2851",4914,2010,"LL",11693,1,217,"trap"
"2852",4919,2010,"SU",10191,1,114,"weight"
"2853",4921,2010,"SU",10616,1,NA,NA
"2854",4922,2010,"SU",10657,1,NA,NA
"2855",4923,2010,"SU",10918,1,166,"weight"
"2856",4924,2010,"SU",10946,1,174,"weight"
"2857",4925,2010,"SU",11084,1,170,"weight"
"2858",4926,2010,"SU",11184,1,NA,NA
"2859",4927,2010,"SU",11313,1,168,"field"
"2860",4929,2010,"SU",11501,1,166,"weight"
"2861",4930,2010,"SU",11536,1,168,"weight"
"2862",4932,2010,"SU",11581,1,174,"weight"
"2863",4933,2010,"SU",11690,1,NA,NA
"2864",4935,2010,"SU",12301,1,184,"field"
"2865",4936,2010,"SU",13666,1,NA,NA
"2866",4939,2010,"SU",13667,1,114,"trap"
"2867",4948,2011,"AG",8777,1,79,"trap"
"2868",4949,2011,"AG",10126,1,NA,NA
"2869",4950,2011,"AG",10213,1,66,"field"
"2870",4951,2011,"AG",10215,1,92,"trap"
"2871",4952,2011,"AG",10219,1,85,"trap"
"2872",4953,2011,"AG",10270,1,70,"trap"
"2873",4954,2011,"AG",10335,1,85,"weight"
"2874",4955,2011,"AG",10344,1,97,"field"
"2875",4956,2011,"AG",10345,1,NA,NA
"2876",4958,2011,"AG",10416,1,84,"weight"
"2877",4960,2011,"AG",10456,1,100,"field"
"2878",4961,2011,"AG",10613,1,71,"weight"
"2879",4962,2011,"AG",10614,1,73,"trap"
"2880",4963,2011,"AG",10750,1,79,"field"
"2881",4964,2011,"AG",10752,1,85,"trap"
"2882",4965,2011,"AG",10762,1,65,"weight"
"2883",4966,2011,"AG",10895,1,102,"weight"
"2884",4967,2011,"AG",10978,1,72,"field"
"2885",4968,2011,"AG",10979,1,96,"weight"
"2886",4969,2011,"AG",11059,1,74,"weight"
"2887",4970,2011,"AG",11073,1,NA,NA
"2888",4971,2011,"AG",11100,1,NA,NA
"2889",4972,2011,"AG",11101,1,67,"field"
"2890",4973,2011,"AG",11118,1,70,"trap"
"2891",4974,2011,"AG",11192,1,121,"weight"
"2892",4975,2011,"AG",11196,1,NA,NA
"2893",4976,2011,"AG",11198,1,89,"weight"
"2894",4977,2011,"AG",11210,1,96,"field"
"2895",4978,2011,"AG",11300,1,99,"weight"
"2896",4979,2011,"AG",11349,1,84,"weight"
"2897",4980,2011,"AG",11499,1,65,"weight"
"2898",4982,2011,"AG",11685,1,115,"weight"
"2899",4983,2011,"AG",11686,1,91,"trap"
"2900",4984,2011,"AG",11711,1,NA,NA
"2901",4985,2011,"AG",11730,1,71,"trap"
"2902",4986,2011,"AG",11737,1,91,"weight"
"2903",4987,2011,"AG",11738,1,93,"trap"
