"","squirrel_id","litter_id","grid","year","mean_growth","cones_tm1","spr_density","age","bucket","bucket2","ls","std_Growt","std_LS"
"1681",12474,5374,"AG",2012,1.63666666666667,0.01277331676535,2.84391534391534,2,0,0,3,-1.06150134521801,-0.173113814326913
"1682",12474,89,"AG",2013,1.26527777777778,1.24502659180238,2.91005291005291,3,0,0,3,-1.20985015286093,-0.159232438824621
"1683",12474,5660,"AG",2014,NA,1.45918028713788,3.15255731922399,4,1,1,4,NA,0.681869616924817
"1684",12474,6150,"AG",2015,1.81304347826087,3.92173718541744,4.73985890652557,5,0,1,3,-0.0431411212123127,0.319111103773786
"1685",11905,5120,"JO",2011,NA,4.64986682202269,3.45175107079869,1,0,1,4,NA,1.1766968108291
"1686",11873,5117,"JO",2011,NA,4.64986682202269,3.45175107079869,1,0,1,2,NA,-1.1766968108291
"1687",11875,5118,"JO",2011,NA,4.64986682202269,3.45175107079869,1,0,1,NA,NA,NA
"1688",11841,5187,"KL",2011,NA,5.12964811947721,1.8896447467876,1,0,0,2,NA,-1.40225675201871
"1689",11841,5536,"KL",2012,2.77777777777778,0.0165035042990463,1.96523053665911,2,0,0,1,3.34070267654536,-3.06144052467622
"1690",11841,159,"KL",2013,1.56266666666667,2.26224554550813,1.8392542202066,3,0,0,3,0.217329599006456,0.089416424018106
"1691",12202,5195,"KL",2011,2.0125,5.12964811947721,1.8896447467876,1,0,0,4,0.401861664895325,0.61960182065943
"1692",12202,5543,"KL",2012,NA,0.0165035042990463,1.96523053665911,2,0,0,3,NA,-0.302779832110835
"1693",12202,167,"KL",2013,1.72916666666667,2.26224554550813,1.8392542202066,3,0,0,3,0.684300348736828,0.089416424018106
"1694",12202,5734,"KL",2014,1.86041666666667,2.58606650714206,1.66288737717309,4,0,0,4,0.543234482151187,0.538423742346526
"1695",12827,5210,"KL",2011,1.80392156862745,5.12964811947721,1.8896447467876,1,0,0,3,-0.0387224444532702,-0.39132746567964
"1696",12827,5560,"KL",2012,1.58586956521739,0.0165035042990463,1.96523053665911,2,0,0,4,-0.22270321986695,1.07655051417186
"1697",12827,152,"KL",2013,1.28589743589744,2.26224554550813,1.8392542202066,3,0,0,3,-0.558905447207395,0.089416424018106
"1698",12827,5717,"KL",2014,1.03333333333333,2.58606650714206,1.66288737717309,4,0,0,4,-1.48584569945946,0.538423742346526
"1699",12827,6108,"KL",2015,1.412,5.01362327092466,3.5525321239607,5,0,0,4,-1.07264031557497,1.22202881732787
"1700",12527,5135,"JO",2011,NA,4.64986682202269,3.45175107079869,1,0,1,NA,NA,NA
"1701",12417,5258,"LL",2011,2.26111111111111,5.10418584210332,2.65619154508043,1,0,1,2,0.665781420337983,-1.7121985666458
"1702",12524,5310,"SU",2011,NA,4.71983833004188,1.61249685059209,1,0,0,3,NA,-0.0491250750789073
"1703",12524,5646,"SU",2012,1.73333333333333,0.0187143943306291,1.7636684303351,2,0,0,3,0.523006305774211,0.181057222689682
"1704",12524,157,"SU",2013,1.00724637681159,1.05011523969894,1.61249685059209,3,0,0,3,-1.3969029631917,0.295875121532865
"1705",12524,5694,"SU",2014,NA,2.06010515786152,1.48652053413958,4,0,0,4,NA,1.07417231105915
"1706",11897,5191,"KL",2011,NA,5.12964811947721,1.8896447467876,1,0,0,4,NA,0.61960182065943
"1707",11897,5540,"KL",2012,1.767,0.0165035042990463,1.96523053665911,2,0,0,4,0.318816045226102,1.07655051417186
"1708",11897,50,"KL",2013,NA,2.26224554550813,1.8392542202066,3,0,0,4,NA,1.65420384433497
"1709",11897,5791,"KL",2014,NA,2.58606650714206,1.66288737717309,4,0,0,4,NA,0.538423742346526
"1710",12513,5203,"KL",2011,NA,5.12964811947721,1.8896447467876,1,0,0,4,NA,0.61960182065943
"1711",12513,5550,"KL",2012,1.73333333333333,0.0165035042990463,1.96523053665911,2,0,0,4,0.218164000674081,1.07655051417186
"1712",12513,133,"KL",2013,1.31086956521739,2.26224554550813,1.8392542202066,3,0,0,4,-0.488867885940708,1.65420384433497
"1713",12513,5707,"KL",2014,1.6872,2.58606650714206,1.66288737717309,4,0,0,5,0.11828273751684,1.57219732765186
"1714",12513,6106,"KL",2015,1.79895833333333,5.01362327092466,3.5525321239607,5,0,0,4,-0.161543476735255,1.22202881732787
"1715",12442,5259,"LL",2011,NA,5.10418584210332,2.65619154508043,1,0,1,3,NA,-0.611499488087785
"1716",12482,5264,"LL",2011,NA,5.10418584210332,2.65619154508043,1,0,1,3,NA,-0.611499488087785
"1717",13427,5151,"JO",2011,2.38125,4.64986682202269,3.45175107079869,1,0,1,2,1.86799396591961,-1.1766968108291
"1718",12551,5137,"JO",2011,NA,4.64986682202269,3.45175107079869,1,0,1,2,NA,-1.1766968108291
"1719",12446,5201,"KL",2011,NA,5.12964811947721,1.8896447467876,1,0,0,3,NA,-0.39132746567964
"1720",12476,5008,"AG",2011,NA,3.73704967748009,2.82186948853616,1,0,1,3,NA,-0.163148445884857
"1721",12476,5375,"AG",2012,2.44285714285714,0.01277331676535,2.84391534391534,2,1,1,3,1.33684392394678,-0.173113814326913
"1722",12476,17,"AG",2013,2.845,1.24502659180238,2.91005291005291,3,1,1,3,1.74162099345524,-0.159232438824621
"1723",12554,5011,"AG",2011,NA,3.73704967748009,2.82186948853616,1,0,1,3,NA,-0.163148445884857
"1724",12554,5377,"AG",2012,NA,0.01277331676535,2.84391534391534,2,1,1,NA,NA,NA
"1725",12554,19,"AG",2013,1.84933333333333,1.24502659180238,2.91005291005291,3,1,1,3,-0.11863101583888,-0.159232438824621
"1726",12554,5794,"AG",2014,NA,1.45918028713788,3.15255731922399,4,1,1,3,NA,-0.393969112001005
"1727",11862,5114,"JO",2011,NA,4.64986682202269,3.45175107079869,1,0,1,3,NA,0
"1728",12604,5381,"AG",2012,NA,0.01277331676535,2.84391534391534,2,0,0,3,NA,-0.173113814326913
"1729",12604,29,"AG",2013,2.84,1.24502659180238,2.91005291005291,3,0,0,3,1.73227925253143,-0.159232438824621
"1730",12604,5714,"AG",2014,NA,1.45918028713788,3.15255731922399,4,0,0,3,NA,-0.393969112001005
"1731",12604,6095,"AG",2015,2.69090909090909,3.92173718541744,4.73985890652557,5,0,1,2,2.00723438600006,-1.38281478301974
"1732",12604,6460,"AG",2016,1.55882352941176,0,4.1005291005291,6,0,0,2,-0.360236968122816,-1.32026474854739
"1733",12604,7701,"AG",2017,2.04705882352941,0.385431561719687,3.48324514991182,7,0,0,2,0.72280243065573,-1.41170459654627
"1734",12605,5382,"AG",2012,1.81428571428571,0.01277331676535,2.84391534391534,2,1,1,2,-0.533100408774736,-1.23343592707925
"1735",12605,6,"AG",2013,1.76266666666667,1.24502659180238,2.91005291005291,3,1,1,3,-0.28055452518487,-0.159232438824621
"1736",12605,5764,"AG",2014,NA,1.45918028713788,3.15255731922399,4,1,1,NA,NA,NA
"1737",12605,6129,"AG",2015,NA,3.92173718541744,4.73985890652557,5,0,1,1,NA,-3.08474066981327
"1738",12605,8029,"AG",2017,2.2,0.385431561719687,3.48324514991182,7,1,1,2,1.06627969560152,-1.41170459654627
"1739",12606,5383,"AG",2012,NA,0.01277331676535,2.84391534391534,2,1,1,4,NA,0.887208298425427
"1740",12606,58,"AG",2013,1.35865384615385,1.24502659180238,2.91005291005291,3,1,1,4,-1.03539114501034,1.19424329118465
"1741",12606,5857,"AG",2014,NA,1.45918028713788,3.15255731922399,4,1,1,NA,NA,NA
"1742",12606,6142,"AG",2015,1.98550724637681,3.92173718541744,4.73985890652557,5,0,1,3,0.359671656656665,0.319111103773786
"1743",12607,5384,"AG",2012,2.66410256410256,0.01277331676535,2.84391534391534,2,1,1,3,1.99502945830797,-0.173113814326913
"1744",12607,16,"AG",2013,2.17954545454545,1.24502659180238,2.91005291005291,3,1,1,4,0.498320201414005,1.19424329118465
"1745",12607,5850,"AG",2014,1.36296296296296,1.45918028713788,3.15255731922399,4,1,1,4,-0.642212591354902,0.681869616924817
"1746",12460,5260,"LL",2011,2.06111111111111,5.10418584210332,2.65619154508043,1,0,1,4,0.226199102446804,0.489199590470229
"1747",11970,5038,"CH",2011,1.43518518518519,4.629090908501,1.7636684303351,1,0,0,3,-1.17130064766898,-0.635926856813767
"1748",12568,5057,"CH",2011,1.56086956521739,4.629090908501,1.7636684303351,1,0,0,4,-0.88648511191364,0.391339604193087
"1749",12492,5309,"SU",2011,NA,4.71983833004188,1.61249685059209,1,0,0,2,NA,-0.884251351420334
"1750",12569,5014,"AG",2011,NA,3.73704967748009,2.82186948853616,1,0,1,3,NA,-0.163148445884857
"1751",12535,5010,"AG",2011,NA,3.73704967748009,2.82186948853616,1,0,1,2,NA,-1.1187322003533
"1752",12535,5376,"AG",2012,NA,0.01277331676535,2.84391534391534,2,0,0,NA,NA,NA
"1753",12535,57,"AG",2013,1.71666666666667,1.24502659180238,2.91005291005291,3,0,0,4,-0.366498541683895,1.19424329118465
"1754",12535,5785,"AG",2014,NA,1.45918028713788,3.15255731922399,4,1,1,3,NA,-0.393969112001005
"1755",12535,6128,"AG",2015,1.77820512820513,3.92173718541744,4.73985890652557,5,0,1,3,-0.12451086464092,0.319111103773786
"1756",12558,5012,"AG",2011,NA,3.73704967748009,2.82186948853616,1,0,1,NA,NA,NA
"1757",12558,5379,"AG",2012,1.59130434782609,0.01277331676535,2.84391534391534,2,1,1,4,-1.19645022641014,0.887208298425427
"1758",12558,10,"AG",2013,1.465625,1.24502659180238,2.91005291005291,3,1,1,4,-0.835531783900043,1.19424329118465
"1759",12558,5662,"AG",2014,1.73888888888889,1.45918028713788,3.15255731922399,4,1,1,5,0.128487753965298,1.75770834585064
"1760",12558,6238,"AG",2015,NA,3.92173718541744,4.73985890652557,5,0,1,NA,NA,NA
"1761",12558,6458,"AG",2016,NA,0,4.1005291005291,6,0,0,4,NA,1.81536402925266
"1762",12538,5056,"CH",2011,NA,4.629090908501,1.7636684303351,1,0,0,NA,NA,NA
"1763",8764,5069,"JO",2011,1.76166666666667,4.64986682202269,3.45175107079869,1,0,1,3,-0.0287512053734087,0
"1764",12620,5551,"KL",2012,NA,0.0165035042990463,1.96523053665911,2,0,0,3,NA,-0.302779832110835
"1765",12623,5552,"KL",2012,1.54305555555556,0.0165035042990463,1.96523053665911,2,0,0,3,-0.350702752775873,-0.302779832110835
"1766",12422,5198,"KL",2011,NA,5.12964811947721,1.8896447467876,1,0,0,3,NA,-0.39132746567964
"1767",12422,5547,"KL",2012,1.4875,0.0165035042990463,1.96523053665911,2,0,0,2,-0.516795235534983,-1.68211017839353
"1768",12422,128,"KL",2013,NA,2.26224554550813,1.8392542202066,3,0,0,3,NA,0.089416424018106
"1769",12423,5199,"KL",2011,1.05,5.12964811947721,1.8896447467876,1,0,0,2,-1.63124503006582,-1.40225675201871
"1770",12423,5548,"KL",2012,1.56388888888889,0.0165035042990463,1.96523053665911,2,0,0,3,-0.288418071741206,-0.302779832110835
"1771",12423,132,"KL",2013,1.90454545454545,2.26224554550813,1.8392542202066,3,0,0,2,1.17617280556903,-1.47537099629875
"1772",12423,5692,"KL",2014,NA,2.58606650714206,1.66288737717309,4,0,0,3,NA,-0.495349842958804
"1773",12426,5200,"KL",2011,NA,5.12964811947721,1.8896447467876,1,0,0,3,NA,-0.39132746567964
"1774",12426,6090,"KL",2015,NA,5.01362327092466,3.5525321239607,5,0,0,3,NA,0.111093528847988
"1775",12427,5549,"KL",2012,NA,0.0165035042990463,1.96523053665911,2,0,0,3,NA,-0.302779832110835
"1776",12427,6024,"KL",2014,NA,2.58606650714206,1.66288737717309,4,0,0,NA,NA,NA
"1777",12427,6137,"KL",2015,1.56875,5.01362327092466,3.5525321239607,5,0,0,3,-0.703571045873772,0.111093528847988
"1778",12427,6455,"KL",2016,1.24933333333333,0,3.04862685815067,6,0,0,3,-1.13854804639153,1.03369414319782
"1779",12645,5385,"AG",2012,1.89019607843137,0.01277331676535,2.84391534391534,2,1,1,3,-0.307273798183145,-0.173113814326913
"1780",12647,5020,"AG",2011,NA,3.73704967748009,2.82186948853616,1,0,1,NA,NA,NA
"1781",12647,5386,"AG",2012,NA,0.01277331676535,2.84391534391534,2,1,1,4,NA,0.887208298425427
"1782",12647,21,"AG",2013,3.12916666666667,1.24502659180238,2.91005291005291,3,1,1,1,2.27254326929161,-2.86618389884317
"1783",12647,5680,"AG",2014,2.209375,1.45918028713788,3.15255731922399,4,1,1,4,1.09304960856093,0.681869616924817
"1784",12647,6210,"AG",2015,2.67857142857143,3.92173718541744,4.73985890652557,5,0,1,3,1.97841808392726,0.319111103773786
"1785",11225,5172,"KL",2011,NA,5.12964811947721,1.8896447467876,1,0,0,3,NA,-0.39132746567964
"1786",11976,5297,"SU",2011,NA,4.71983833004188,1.61249685059209,1,0,0,2,NA,-0.884251351420334
"1787",11976,5631,"SU",2012,1.70634920634921,0.0187143943306291,1.7636684303351,2,0,0,3,0.4386622104828,0.181057222689682
"1788",11976,122,"SU",2013,1.42133333333333,1.05011523969894,1.61249685059209,3,0,0,3,-0.0995447804901992,0.295875121532865
"1789",11976,5746,"SU",2014,NA,2.06010515786152,1.48652053413958,4,0,0,NA,NA,NA
"1790",11976,6189,"SU",2015,NA,3.85827643286645,2.74628369866465,5,0,0,NA,NA,NA
"1791",11976,6440,"SU",2016,NA,0,2.14159737969262,6,0,0,1,NA,-2.11525845369669
"1792",12003,2781,"SU",2011,NA,4.71983833004188,1.61249685059209,1,0,0,NA,NA,NA
"1793",12003,5634,"SU",2012,NA,0.0187143943306291,1.7636684303351,2,0,0,1,NA,-2.26321528362102
"1794",12003,147,"SU",2013,1.32878787878788,1.05011523969894,1.61249685059209,3,0,0,3,-0.389494997070065,0.295875121532865
"1795",12003,5806,"SU",2014,1.572,2.06010515786152,1.48652053413958,4,0,0,3,-0.178813853970325,0
"1796",12003,6442,"SU",2016,2.15217391304348,0,2.14159737969262,6,0,0,3,0.925639626491202,0.755449447748818
"1797",12003,7899,"SU",2017,1.27777777777778,0.419754976854069,1.91484001007811,7,0,0,2,-0.818856678081274,-0.877361657197139
"1798",12626,5554,"KL",2012,1.902,0.0165035042990463,1.96523053665911,2,0,0,2,0.72242077833074,-1.68211017839353
"1799",12626,134,"KL",2013,1.55,2.26224554550813,1.8392542202066,3,0,0,2,0.181804296724665,-1.47537099629875
"1800",12626,5889,"KL",2014,NA,2.58606650714206,1.66288737717309,4,0,0,3,NA,-0.495349842958804
"1801",12629,155,"KL",2013,1.06666666666667,2.26224554550813,1.8392542202066,3,0,0,3,-1.17376644823838,0.089416424018106
"1802",12629,5890,"KL",2014,NA,2.58606650714206,1.66288737717309,4,0,0,4,NA,0.538423742346526
"1803",11989,5044,"CH",2011,NA,4.629090908501,1.7636684303351,1,0,0,NA,NA,NA
"1804",10803,5518,"KL",2012,NA,0.0165035042990463,1.96523053665911,2,0,0,3,NA,-0.302779832110835
"1805",11572,5035,"CH",2011,NA,4.629090908501,1.7636684303351,1,0,0,3,NA,-0.635926856813767
"1806",11921,5357,"AG",2012,NA,0.01277331676535,2.84391534391534,2,1,1,NA,NA,NA
"1807",11921,8,"AG",2013,1.90724637681159,1.24502659180238,2.91005291005291,3,1,1,3,-0.0104292861822622,-0.159232438824621
"1808",11921,5679,"AG",2014,1.83333333333333,1.45918028713788,3.15255731922399,4,1,1,3,0.322111978651654,-0.393969112001005
"1809",11921,6079,"AG",2015,1.578125,3.92173718541744,4.73985890652557,5,0,1,4,-0.591825438125755,2.02103699056731
"1810",11921,7036,"AG",2016,1.92333333333333,0,4.1005291005291,6,0,0,3,0.530693005302142,0.247549640352635
"1811",12586,5380,"AG",2012,1.72361111111111,0.01277331676535,2.84391534391534,2,1,1,3,-0.802849322933112,-0.173113814326913
"1812",12586,33,"AG",2013,1.73611111111111,1.24502659180238,2.91005291005291,3,1,1,3,-0.330169549202423,-0.159232438824621
"1813",12586,5681,"AG",2014,NA,1.45918028713788,3.15255731922399,4,1,1,3,NA,-0.393969112001005
"1814",12586,6216,"AG",2015,NA,3.92173718541744,4.73985890652557,5,0,1,3,NA,0.319111103773786
"1815",11943,64,"SU",2013,1.69710144927536,1.05011523969894,1.61249685059209,3,0,0,3,0.764452542078897,0.295875121532865
"1816",11944,5294,"SU",2011,2.25833333333333,4.71983833004188,1.61249685059209,1,0,0,4,1.41584853421518,0.78600120126252
"1817",11944,5628,"SU",2012,1.14210526315789,0.0187143943306291,1.7636684303351,2,0,0,2,-1.32499110096671,-1.04107903046567
"1818",11946,5295,"SU",2011,NA,4.71983833004188,1.61249685059209,1,0,0,1,NA,-1.71937762776176
"1819",11946,5629,"SU",2012,NA,0.0187143943306291,1.7636684303351,2,0,0,NA,NA,NA
"1820",11946,177,"SU",2013,NA,1.05011523969894,1.61249685059209,3,0,0,NA,NA,NA
"1821",11946,5730,"SU",2014,1.94677419354839,2.06010515786152,1.48652053413958,4,0,0,3,0.873153134242003,0
"1822",11576,5289,"SU",2011,NA,4.71983833004188,1.61249685059209,1,0,0,NA,NA,NA
"1823",11576,5624,"SU",2012,2.03636363636364,0.0187143943306291,1.7636684303351,2,0,0,2,1.47018598551733,-1.04107903046567
"1824",11576,138,"SU",2013,1.66521739130435,1.05011523969894,1.61249685059209,3,0,0,3,0.664557959902526,0.295875121532865
"1825",11576,5774,"SU",2014,NA,2.06010515786152,1.48652053413958,4,0,0,3,NA,0
"1826",11576,6099,"SU",2015,1.98611111111111,3.85827643286645,2.74628369866465,5,0,0,2,0.00562364150742057,-1.1507090310462
"1827",11576,7684,"SU",2017,1.73125,0.419754976854069,1.91484001007811,7,0,0,2,0.912710162628177,-0.877361657197139
"1828",11577,5290,"SU",2011,NA,4.71983833004188,1.61249685059209,1,0,0,1,NA,-1.71937762776176
"1829",11577,5625,"SU",2012,NA,0.0187143943306291,1.7636684303351,2,0,0,2,NA,-1.04107903046567
"1830",11577,144,"SU",2013,1.66666666666667,1.05011523969894,1.61249685059209,3,0,0,3,0.669098622728724,0.295875121532865
"1831",11577,5802,"SU",2014,NA,2.06010515786152,1.48652053413958,4,0,0,4,NA,1.07417231105915
"1832",11926,5358,"AG",2012,1.99019607843137,0.01277331676535,2.84391534391534,2,1,1,4,-0.00978265434108458,0.887208298425427
"1833",11926,2,"AG",2013,1.75833333333333,1.24502659180238,2.91005291005291,3,1,1,3,-0.288650700652169,-0.159232438824621
"1834",11953,5630,"SU",2012,1.57083333333333,0.0187143943306291,1.7636684303351,2,0,0,1,0.0150812025119644,-2.26321528362102
"1835",11953,149,"SU",2013,1.32916666666667,1.05011523969894,1.61249685059209,3,0,0,3,-0.388308232922309,0.295875121532865
"1836",11953,5775,"SU",2014,NA,2.06010515786152,1.48652053413958,4,0,0,3,NA,0
"1837",11953,6229,"SU",2015,2.00714285714286,3.85827643286645,2.74628369866465,5,0,0,3,0.0653845497114501,0.0605636332129574
"1838",12664,5557,"KL",2012,NA,0.0165035042990463,1.96523053665911,2,0,0,4,NA,1.07655051417186
"1839",12432,5303,"SU",2011,1.82692307692308,4.71983833004188,1.61249685059209,1,0,0,3,-0.00940535518307562,-0.0491250750789073
"1840",12432,5641,"SU",2012,NA,0.0187143943306291,1.7636684303351,2,0,0,NA,NA,NA
"1841",12432,119,"SU",2013,NA,1.05011523969894,1.61249685059209,3,0,0,NA,NA,NA
"1842",12432,5815,"SU",2014,NA,2.06010515786152,1.48652053413958,4,0,0,NA,NA,NA
"1843",12432,6092,"SU",2015,2.13809523809524,3.85827643286645,2.74628369866465,5,0,0,4,0.437480770604466,1.27183629747211
"1844",12432,6456,"SU",2016,1.51666666666667,0,2.14159737969262,6,0,0,3,-1.12805878182855,0.755449447748818
"1845",12434,82,"SU",2013,1.608,1.05011523969894,1.61249685059209,3,0,0,4,0.485292591524199,1.62731316843076
"1846",12435,5305,"SU",2011,NA,4.71983833004188,1.61249685059209,1,0,0,NA,NA,NA
"1847",12435,5643,"SU",2012,NA,0.0187143943306291,1.7636684303351,2,0,0,3,NA,0.181057222689682
"1848",12435,114,"SU",2013,NA,1.05011523969894,1.61249685059209,3,0,0,3,NA,0.295875121532865
"1849",12435,5738,"SU",2014,2.27727272727273,2.06010515786152,1.48652053413958,4,0,0,1,1.80084120112513,-2.1483446221183
"1850",12435,6086,"SU",2015,2.65396825396825,3.85827643286645,2.74628369866465,5,0,0,3,1.9033143680618,0.0605636332129574
"1851",12435,6457,"SU",2016,1.986,0,2.14159737969262,6,0,0,2,0.388633789551765,-0.679904502973937
"1852",12731,5390,"AG",2012,NA,0.01277331676535,2.84391534391534,1,0,0,3,NA,-0.173113814326913
"1853",12731,22,"AG",2013,1.65277777777778,1.24502659180238,2.91005291005291,2,0,0,3,-0.485865231265874,-0.159232438824621
"1854",12731,5689,"AG",2014,1.5195652173913,1.45918028713788,3.15255731922399,3,0,0,4,-0.321156225613246,0.681869616924817
"1855",12731,7023,"AG",2016,2.18571428571429,0,4.1005291005291,5,0,0,3,1.17200100968788,0.247549640352635
"1856",12703,5559,"KL",2012,1.65797101449275,0.0165035042990463,1.96523053665911,1,0,0,3,-0.00714406289479945,-0.302779832110835
"1857",12703,126,"KL",2013,1.70869565217391,2.26224554550813,1.8392542202066,2,0,0,3,0.626886745220777,0.089416424018106
"1858",12703,5687,"KL",2014,1.68181818181818,2.58606650714206,1.66288737717309,3,0,0,4,0.105079544835217,0.538423742346526
"1859",12722,5389,"AG",2012,NA,0.01277331676535,2.84391534391534,1,1,1,2,NA,-1.23343592707925
"1860",12722,23,"AG",2013,2.21818181818182,1.24502659180238,2.91005291005291,2,1,1,4,0.570506381279786,1.19424329118465
"1861",12722,5759,"AG",2014,1.44074074074074,1.45918028713788,3.15255731922399,3,1,1,3,-0.48275734749555,-0.393969112001005
"1862",13097,5810,"SU",2014,1.21875,2.06010515786152,1.48652053413958,3,0,0,1,-1.170363819211,-2.1483446221183
"1863",13097,6471,"SU",2016,NA,0,2.14159737969262,5,0,0,3,NA,0.755449447748818
"1864",12679,5387,"AG",2012,NA,0.01277331676535,2.84391534391534,1,0,0,2,NA,-1.23343592707925
"1865",12679,86,"AG",2013,1.14375,1.24502659180238,2.91005291005291,2,0,0,2,-1.43690635587012,-1.5127081688339
"1866",10993,5520,"KL",2012,1.47051282051282,0.0165035042990463,1.96523053665911,1,0,0,3,-0.567581206224789,-0.302779832110835
"1867",10993,5880,"KL",2014,NA,2.58606650714206,1.66288737717309,3,0,0,1,NA,-2.56289701356946
"1868",10993,6089,"KL",2015,1.86388888888889,5.01362327092466,3.5525321239607,4,0,0,3,-0.00866390595259546,0.111093528847988
"1869",10994,5521,"KL",2012,1.94375,0.0165035042990463,1.96523053665911,1,0,0,3,0.847239279124212,-0.302779832110835
"1870",10995,5522,"KL",2012,1.69333333333333,0.0165035042990463,1.96523053665911,1,0,0,3,0.098577413087521,-0.302779832110835
"1871",10995,129,"KL",2013,1.44133333333333,2.26224554550813,1.8392542202066,2,0,0,3,-0.12296540179806,0.089416424018106
"1872",10995,5721,"KL",2014,NA,2.58606650714206,1.66288737717309,3,0,0,2,NA,-1.52912342826413
"1873",10995,6081,"KL",2015,1.70333333333333,5.01362327092466,3.5525321239607,4,0,0,3,-0.386693390069716,0.111093528847988
"1874",13185,5565,"KL",2012,1.71136363636364,0.0165035042990463,1.96523053665911,1,0,0,4,0.15248197340116,1.07655051417186
"1875",13185,153,"KL",2013,1.56944444444444,2.26224554550813,1.8392542202066,2,0,0,3,0.236338751981799,0.089416424018106
"1876",12788,5392,"AG",2012,NA,0.01277331676535,2.84391534391534,1,1,1,3,NA,-0.173113814326913
"1877",12788,72,"AG",2013,NA,1.24502659180238,2.91005291005291,2,0,0,NA,NA,NA
"1878",12788,5664,"AG",2014,1.83522727272727,1.45918028713788,3.15255731922399,3,1,1,4,0.325994817381995,0.681869616924817
"1879",12788,6182,"AG",2015,1.94615384615385,3.92173718541744,4.73985890652557,4,0,1,3,0.26775639447971,0.319111103773786
"1880",12770,5391,"AG",2012,2.2078947368421,0.01277331676535,2.84391534391534,1,1,1,2,0.637851574693822,-1.23343592707925
"1881",12770,27,"AG",2013,1.93188405797101,1.24502659180238,2.91005291005291,2,1,1,3,0.0356024806886712,-0.159232438824621
"1882",12770,5765,"AG",2014,NA,1.45918028713788,3.15255731922399,3,0,0,NA,NA,NA
"1883",11002,148,"SU",2013,NA,1.05011523969894,1.61249685059209,2,0,0,3,NA,0.295875121532865
"1884",11002,5812,"SU",2014,NA,2.06010515786152,1.48652053413958,3,0,0,4,NA,1.07417231105915
"1885",11002,6104,"SU",2015,1.49423076923077,3.85827643286645,2.74628369866465,4,0,0,3,-1.39203568331077,0.0605636332129574
"1886",12911,5393,"AG",2012,NA,0.01277331676535,2.84391534391534,1,1,1,NA,NA,NA
"1887",13023,42,"AG",2013,1.98541666666667,1.24502659180238,2.91005291005291,2,1,1,2,0.135620032970736,-1.5127081688339
"1888",13023,5690,"AG",2014,NA,1.45918028713788,3.15255731922399,3,1,1,4,NA,0.681869616924817
"1889",13023,6214,"AG",2015,2.01733333333333,3.92173718541744,4.73985890652557,4,0,1,3,0.434005846589461,0.319111103773786
"1890",13023,7018,"AG",2016,2.5625,0,4.1005291005291,5,1,1,2,2.09293559856304,-1.32026474854739
"1891",13023,7707,"AG",2017,1.075,0.385431561719687,3.48324514991182,6,1,1,4,-1.46025980135546,1.5777874902576
"1892",12958,5882,"KL",2014,2.09473684210526,2.58606650714206,1.66288737717309,3,0,0,3,1.11809121662049,-0.495349842958804
"1893",12958,6344,"KL",2015,NA,5.01362327092466,3.5525321239607,4,0,0,NA,NA,NA
"1894",13010,160,"KL",2013,1.68695652173913,2.26224554550813,1.8392542202066,2,0,0,2,0.565916546796652,-1.47537099629875
"1895",13012,130,"KL",2013,1.67777777777778,2.26224554550813,1.8392542202066,2,0,0,3,0.540173574128688,0.089416424018106
"1896",13012,5886,"KL",2014,NA,2.58606650714206,1.66288737717309,3,0,0,NA,NA,NA
"1897",13012,6135,"KL",2015,2.18863636363636,5.01362327092466,3.5525321239607,4,0,0,3,0.755956912818427,0.111093528847988
"1898",12928,28,"AG",2013,2.51739130434783,1.24502659180238,2.91005291005291,2,1,1,3,1.12953388162144,-0.159232438824621
"1899",13000,5649,"SU",2012,NA,0.0187143943306291,1.7636684303351,1,0,0,3,NA,0.181057222689682
"1900",13000,123,"SU",2013,NA,1.05011523969894,1.61249685059209,2,0,0,4,NA,1.62731316843076
"1901",12972,5797,"SU",2014,1.96190476190476,2.06010515786152,1.48652053413958,3,0,0,3,0.915623663690935,0
"1902",12972,6223,"SU",2015,1.87857142857143,3.85827643286645,2.74628369866465,4,0,0,2,-0.299946285347147,-1.1507090310462
"1903",12972,6467,"SU",2016,NA,0,2.14159737969262,5,0,0,NA,NA,NA
"1904",12972,7901,"SU",2017,1.71071428571429,0.419754976854069,1.91484001007811,6,0,0,1,0.834295300228952,-2.21920889761629
"1905",12973,5648,"SU",2012,1.395,0.0187143943306291,1.7636684303351,1,0,0,3,-0.534519806658981,0.181057222689682
"1906",12973,151,"SU",2013,1.63066666666667,1.05011523969894,1.61249685059209,2,0,0,3,0.556308558125947,0.295875121532865
"1907",12973,5776,"SU",2014,1.87222222222222,2.06010515786152,1.48652053413958,3,0,0,4,0.663890559359958,1.07417231105915
"1908",12973,6211,"SU",2015,2.52291666666667,3.85827643286645,2.74628369866465,4,0,0,2,1.53093625609235,-1.1507090310462
"1909",12973,6468,"SU",2016,1.2547619047619,0,2.14159737969262,5,0,0,2,-1.97442740425061,-0.679904502973937
"1910",12876,5561,"KL",2012,1.64583333333333,0.0165035042990463,1.96523053665911,1,0,0,3,-0.0434316596715187,-0.302779832110835
"1911",13084,125,"KL",2013,1.39583333333333,2.26224554550813,1.8392542202066,2,0,0,3,-0.250576027099753,0.089416424018106
